,,,パレイド?マレイド?もっと叩いて,音に合わせて足を踏む理由わけを,,それもいいと決意,ぜったいキミはわかってない！,知らない 知らない声が聞こえてさ,メーデー　僕を暴いてよ　もう直終わるこの世界から,連れ出してよ,,もーラブラブになっちゃってー　横隔膜突っ張っちゃってー,,あなたがくれた体温まで　忘れてしまった,,,,猫を抱きかかえてた,天性の弱虫さ,,そろばんでこの式が解けますか,憧れて　夢中になって　一ヶ月二ヶ月半年過ぎた,,Freely Tomorrow,異世界の果てまで,触れる跡が　夢の続きが,結局皆様他人事（結局皆様他人事） ×03,,最善策はその目を見開いた,,,,,ロキロキのロックンロックンロール,ばりり りびりび りすてん,,「もう無い。」,,ルカルカ★ナイトフィーバー,アダムとイブのあいだに オハヨーハヨー,｢あぁ、ミスっちゃった」 また不気味な僕に、常々溺れていく,そうかそうか道理で,,,,掟 規則 破ったらキミは何か変わるの？,,君は王女 僕は召使　運命分かつ 哀れな双子,,,,,,ふたりを繋いでた絆 綻び 解け 日常に消えてく,何千回と巡らせ 続けた、喜怒と哀楽,,,,取り外し型のおちんを取り外したまま紛失するケースも少なくないため,,,,明日雨は降るかな,きっと いつか キミを照らすまで,ビクビクしてた ねぇ、ウンディーネ？,この光が,,,,君が願うことも 君が想う人も,「どうしたら家に帰れるのかな?」,,僕は今更 君が好きだって,,「もう嫌だよ」と哭いたって,悲しかった 悔しかった 辛かったよ,,「……この手を離してよ」,,右肩に紫蝶々 （キスをしたこの部屋の隅で）,踊りましょ,,,取り戻すまでさ！,,キミもあいわなびー！ 夢のメロディ イェイ！,,また迷ったときはここで待っているから。,そして しわの増えた 同じ人,,,,ヘッドフォンから依然声がして,アルトとエゴが交差する,ワタシは知らない だけど歌は,,,,(＾ω＾≡＾ω＾) おっおっおっおっ
,,,待ってなんて言って待って待って,さがしても,,ネギをかじり、空を見上げ涙（シル）をこぼす,わかってないわ……,僕と君以外の全人類,メーデー　僕と踊ってよ　最初からイナイと理解わかってた？,私のロミオ,さあ狂ったように踊りましょう,強烈な味にぶっ飛んでー　等身大の裏・表,,バイバイもう永遠に会えないね,最初からわかっていた,,,,,戸惑い憂い怒り狂い　たどり着いた祈り,あの子の首の輪も解けますか,リア友は少し減ったけど　それもしかたないや,,,あなたが 好き,始まらない　僕はまだ忘れないのに,,,オーバーな妄想戦線 感情性のメビウスの先へ,強がらなくたっていいんじゃない？ 別に,,,PUNK!,薄っぺらいラブソングでもいい,れんだんどぅ,,そうかい？そうかい？,「聞こえていますか」と声が消えた　理由もなんだか解っていた,高まる鼓動を感じて,,,ひとりじゃ笑えない,,明け方の夢　浮かぶ月が見えた空,,,,君を守る その為ならば　僕は悪にだってなってやる,,,,「ハッピーに振る舞う君が好きだよ」,煮え立ったデイズで 命火を裁つ,さよなら愛した人 ここまでだ もう振り向かないで歩き出すんだ,失えない喜びが この世界にあるならば,愛想なんていらない いらない,,,しっかりとロックをかけておくことをお勧めする,何もなくたって,,,,,,空を越えて羽ばたいてゆく,教室の窓から桜ノ雨,,不甲斐ない 愛を愛したくないの,君が憎む過去も 思い通りだよ,「舞台が終われば…」 「帰れるでしょう…」,魅了されていく,君が好きだったって言えたよ,,知る事かよ　それが運命だ,でもちゃんと君が見てくれたよ 聞いてくれたよ,,出会えてよかった キミが好き,,切ないという感情を知る （響くピアノ）,はやく 手と手 繋いで 最後にひとつだけ,だけど「大丈夫」なんて恋を信じて仕舞うよ,,,,星屑が涙しても 虹が空色を照らすはず！（うおー！）,言葉も出ない 出ないような 声が確かに響いてたんです,,,,,,「あと12分だよ」と告げる,リットダウン ビットレートの積で,歌はうたえるわ だからきいて,,音の無い世界に立って,,
,,,たった一人になる前に,さがしても,,,,抗う間もなく手を引かれてさ,,叱られるほど遠くへ,きっと100年後の私は美少女に生まれ変わってるはずだからさ,脅迫的に縛っちゃってー　網膜の上に貼っちゃってー,,,ここにいることを,,,,この両手から零れそうなほど,君の心死なずいるなら　応答せよ早急に,僕達 このまんまでいいんですか,,,,,,他人の不幸は 知らんぷり！,,,自分に素直になればいい,,,覚束ないモーションなんて、,Don't Stop! Don't Stop!,やば りんらん てんてだん,,,夏の温度に手を伸ばしていた,さあ覚悟できたらこの手をとって,あいたかったの キミに オハヨーハヨー,“あぁ、ちょっと喋り過ぎちゃったね”,,,,,そう　誰でもいい ぶちまけたい,,,,,,,誰だっていいのさ 代わりになれば,,手放すことすらできない哀しみさえ あたしは,化学反応を起こせ 起こせ,,,なお、いわゆる性的な象徴としてのおちんとは全くの別物であるため注意が必要,何となくだって,,,,振り返ると遠く手を振ってくれるキミも,ハイハーイ！,そんな歌を届けたい,ふわりてのひら 心に寄せた,,もっとちゃんと痛くしてよ,君が欲しい顔も 君が欲しい胸も,,,,,酷く脆くちゃちな物語が正銘だろう,今度は僕の番,,,,,溺れるくらい愛してよ,,,そっと,,あいわなびー！ 早く描こう！,今も嫌い 嫌いなんて 言葉近すぎて聞こえないや,夏風が今日もまたあなたがくれた服の,ぬるくなった 冷えピタを取り替えて,,,,このまま全て消え去ってしまうなら,僕は“秩序”を裏切らない,,,唄を運ぶ舟に乗って,,リンちゃんがバイト禁止なのにメイド喫茶でメイドさんしてるのに出くわして、
,,,,見つからないから,,それは偽りの永遠でした---,いちごの乗ったショートケーキ,夕焼けの中に吸い込まれて消えてった,嗚呼,,古くさい身体は脱ぎ捨てて　もっと激しく脳汁分泌させたら,もーラブラブでいっちゃってよ！ あいあいあいあいない！,,最後に思い出した　その小さな言葉,わたしのなかの　すべての勇気が,,,,君に渡す愛を誰に譲ろう？,,おいどうすんだよ おいどうすんだよ,ハイハイチャイナ　ちょちょ夢心地　いーあるふぁんくらぶ,,,,光に届く　波に揺らめく　夜の奥,,,,,,,プログラムの範疇外,さあ目の前のあの子を 撃ち抜いてみせろよ,でんあろ わらば,,どうしてそれが、それがハッピー,,,"うまれたばかりの ""キミ""に オハヨーハヨー…",“まぁ、ただの『法螺話』だからさ”,,,,,＊＊＊＊＊＊＊＊＊＊（パラジクロロベンゼン）,,もしも生まれ変われるならば　その時はまた遊んでね,,,,ちょっと純情なピーポー チャンス到来も撃沈,,一度だけ 一度だけ 願いが叶うのならば,この心の中つまはじきにしてしまうのか？,プライドはポイと捨てろ 捨てろ,,,また、以上の文章はすべて適当である,星は巡って―――,,,,この先のどこかで出会えるキミも,さあさあ、みなさん 死にましたー！,,みんな集めて出来た花束を,,笑えないくらいが きっと樂しいの,払えば叶うので 「約束だよ」,「ネエネエ・・・」 「遊ボウヨー！」,忘れないでね わたしの声を,,,,,,ありがとう サヨナラ 一言が言えない,,不協和音,,だから通称：愛情対象年齢,,傷ついた夜を呼び出してみる,,キミもあいわなびー！ 何を描こう？ だから,もう痛い 痛い容態 唄も 色も まだ六十八夜の,フードを少しだけ揺らしてみせた。,時間は まだ丑三つ時,,,,もう術は無いだろう,,もしもあなたが 望むのなら,,いつかしたいこともなくなって,,ぎこちない姿を納めたい。
,,,あなたと私でランデブー?ランデブー?,,,,こだわりたまごのとろけるプリン,,,鐘が鳴り響くシンデレラ,月の向こうまでイっちゃって,,,静かに呼吸を合わせ　目を見開いた,火をともして,,,,そんなんどこにも,イェイきっとまだボーイズドントクライ,,だんだん　君と同じ言葉が使えるね,,,,僕の心に　君が手を振っただけ,やい やい 子作りしようか,,,何の取り柄も無い 僕に唯一つ,,,アイ,ロキロキのロックンロックンロール,るぶるぶるぶるぶ れいえぶ,,虚ろ目の午前四時　迷い迷って　辿り着いたそこがハッピー？,炎天下、願った少年　「あの頃」に立っていたんだ,ルカルカ★ナイトフィーバー,,“それじゃあ今日はこの辺で”,,,朝が来ないままで息が出来たなら,,悪を叩く 正義ふりかざす,,,,,,中途半端なお説教キタ「そんなに世間は甘くない！ だから・・・」,,何度でも生まれ変わって あの日の君に逢いに行くよ,,それが 脱法ロックの礼法なんですわ,,,,,,,,,オンディーヌをふった騎士は 死にましたー！,僕が送るものは全て,空に放とう 忘れないで,,もっとちゃんと溶かしてよ,,「帰りたいの～ぉ?」 「チェー。」,画面越しでいい ちゃんと愛して,,,なんて馬鹿な生命だ,ポロポロと落ちる涙が作った海で 泳げずに藻掻いてる君に,,今だけでいい 私に勇気を 「あのね--」,,,全然アタシに興味ないじゃん,愛を悪んで守った位相が,,ささやかな魔法をひとつかける,,涙も栄養になるような世界に ほら、夢咲かせてみよう,そう これでお別れなんだ 僕が 君に 送る,,この曲は残り 二分とちょっと,,,,,ぼくらの16bit戦争。,何度でも 何度だって,,何をどうやったって今日が来て,,
,,,あらま飛んでったアバンチュール?,悲しいときに踊りたいの,,終わりを告げ,みんな　みんな　我慢します……,知らない 知らない 僕は何も知らない,マボロシだって知るんだよ,ガラスの靴は置いていくわ,,,,目を見開いた　目を見開いた,もう逃げないよ,,,,宛てがあるわけないだろ,つまり仲直りまでバイバイバイ,面積比の公式 言えますか,,,,,,やい やい 世迷えや世迷え,,,少しだけど 出来る事,,,視界 曇っている,,ばりったん りんだん,,こんなに疲れているのになあ,夏めく君の笑顔は変わらなくて,輝く君が好きなの,,“次に合図が鳴った時は”,大嫌い嫌い嫌いな僕が　張り裂けてルンパッパ,,遠い遠い夏の向こうへ,,＊＊＊＊＊＊＊＊＊＊,,,,,,&#＊¥;$※?◎× 「やめて！」,,,それは、いやだ！,体裁なんて知らない 知らない,,,膨らんじゃった やばおぴ加減最高潮なのをくれてやる！,あの一等星の届かぬ光は,,,,誰にも真似できない あなたを抱きしめて,葬儀に出るなら、向こうに並べ！,形のないものだけど,今はまだ... 小さな花弁だとしても,,,納めましょう妄想税,「おやおや・・・」 「ざーんねーん♪」,ヴァーチャルだって 突き放さないで,,,何度でも　抗って,唱えるよ 魔法の呪文 「大丈夫」という心の浮き輪,,言いかけた唇 キミとの距離は０,,,キミが好きなのは自分でしょ（Yeah!),正しく歪み始めるの,,それだけで僕らは飛べるのさ！,,,,,あなたの寿命は あと何年？,,,,ざわめき出す悲鳴合唱を,世界を敵に回しても,かわらないわ あのときのまま,,揺れる あの地球儀だって,,リンちゃんがいつまでたっても敬語なので、
,,,足取り歪んで1，2，1，2,泣きたいときに笑いたいの」,,ディスプレイの中で眠る,わがままな子だと思わないで,これからのことも君の名も,嘘憑きだって知るんだよ,だからね　早く見つけてね,,,,あなたの名前は,,,,,まだ待つよ,思い出したら教えてくれ,子供の時の夢は言えますか,ハイハイチャイナ　ちょちょ夢心地　いーあるふぁんくらぶ,,,,,らい らい イロハニ惚れ惚れ,,,,,,再度取り返せるか,お茶を濁してちゃ 満足できない,でんらんろ たた たたたた,,どうしてこれが、これがハッピー,「死んじゃった。ごめんね」,全力で飛び出そう,,“もっと不思議な咄をするよ”,届かない戯れ言,,,,正義盾に ストレス解消,,,,,,スルーでアバターにチェンジ ！,,声を枯らして叫んだ 反響 残響 空しく響く,,ボリューム一つも下げない 下げない,,,好きって言葉で嬲って 迎え撃つから君のアイデンティティティティーン,遥かな彼方で綺羅めいた,,,,虹色の輝き 間近で見たいから！,それ以外は 幸せに暮らせ！ 以上,君の心の片隅で,僕らはひとりじゃない,,nanana,我々の暮らしを豊かにするために,「時間だね」 「どうするの？」,あなたの音に まだ溺れていたい,,,同じ話へ逆流り始める,,,……今だけは泣いていいよね,,,やっぱりアタシに興味ないじゃん,最低じゃん どうせ対人ローション,,,,ホップステップ ジャンプ&ジャンプ （ふー！）,響く夜空に溶ける 透明哀歌,,,,,,涙目になってかすめる10秒,表現し得ないものが絆される,ハジメテノオトのまま…,,回る あの星空だって,,そのたびに「そんな緊張しなくていいよ」「はっ、はい」みたいな会話を毎回やりたい。
,,,酔い潰せ 歌い出せ 今日もほら,,,ここはきっと「ごみ箱」かな,,今は 今はこれでいいんだと,,悪い夢に　焦らされちゃうわ,,,,,ブラックロックシューター,,,,もういいかい,あの混沌の夢みたいな歌,その夢すら溝(どぶ)に捨てたのは,だんだん　君の伝えたい気持ちがわかってく,,,,「なんて」,らい らい 羅刹と骸,,,ちょっと照れるような 単純な気持ち,,,シンキング,スタジオに運ばれた スロートコートは,とぅとぅ でんやぶ,,終わりも見えない道に寝そべって,なんて　「『サヨウナラ』しようか」なんて,用意はいいかしら？,,,内緒の悪口ありがとう,,冷たくない君の手のひらが見えた,,＊＊＊＊＊＊＊＊＊＊,,,,,,バーチャル・ビーナス ブースト Bass で Born 「ニャン！」,,外された鎖の その先は なにひとつ残ってやしないけど,どうやって この世界を愛せるかな,のべつ幕無しにキメろ キメろ,,,侮らないで 夢見がちボーイ 意外とありなんだって,我わが太陽系の法則も外れて,,,,,,輝く星になりたい,,,「未完成」だって何度でも言うんだ,,,,,,無謀に　無様に,今、君と向かう明日へと,,もう言葉はいらない お願いぎゅっとしていて,,,その話もう聞き飽きたわ,何回だって 傷付け合うんだ,,もっと！,,ネバネバギブアップ （うー！） 1 2 3 で （よいしょ！）,,,ぐらでゅえぃしょん 入学から卒業まで,,,,疑いたいけど誰がどうやっても,現実ことが 何より許せなかった,,,白く 白く 白く 白く染まって,,
,,,継ぎ接ぎ狂ったマトリョシカ,そんなわがまま疲れちゃうわ！,,「じきに記憶も無くなってしまうなんて」,わたしだってやればできるもん,ただ本当に 本当に 本当に 本当に思うんだ,亡霊だって知るんだよ,きっとあの子もそうだった,,,,,ひとりじゃないよ,,,,,,おい誰なんだよ もう知ってんだろ,うぉーあいにー　言わせてよ,,,,,,,,電子音で伝えるよ,,,,安心不安心 プレッシャーでいっぱい,あ らっつぁっつぁ,,ぐらりぐらり崩れちゃうわ,寂しいこと言わないで　往かないで,,,,,,淡い朝焼けの夜空,,周り止めるボクら気付かない,,,,,,,,ふたりを繋いでた絆 綻び 解け 日常に消えてく,いつだって 転がり続けるんだろう,それが 脱法ロックの礼法なんですわ,,,気付いて 妄想フラストレイション 毛頭暴走止まらないギガンティック,「それでもいいさ」手をのばして！,,,,,幸福なのは義務なんです,,いつかまた 大きな花弁を咲かせ,,nanana,叶えたいを現実に,「Happy enD の鍵は…」 「アルノカナ・・・?」,覚えていてね わたしの声を,,,泣いて、哭いて、啼いて、綯いて,その手を繋いで明日へと,,,,,そもそもだいたいアタシに興味ないじゃん,混ざり合う愛のフィロソフィー,,クラクラクラ クラクラさせてよ,,ひぃふぅみぃよぉ Oh イェイ！ （ふわふわ！）,,,ぱぁてぃしょん 水面下で喧嘩しあって,,,,終わらない人類賛歌,,空の色も 風のにおいも,,,,魔法少女か…って呟いてるリンちゃんに
,,,,,,,あとで後悔するわよ,,空白だって知るんだよ,落としたなんて嘘をついた,,,,,声をあげて泣いたって構わない,,,,,イェイ宙を舞うレイザービーム,,,,,,そっと塞いでよもういらないから,一つ二つ三つで また開いて 五つ六つ七つで その手を上に,,,,,,UP SIDE,「実は昨夜から風邪で声が出ません」,や りびだびりん,,どうやらアンタの姿が邪魔で,,（カモーン！！）,,,,,,,愚かな行為,,,,,,ビバ！・・・ハッピー,,さよなら愛した人 ここまでだ もう振り向かないで歩き出すんだ,ねえ、いっそ 誰も気附かないその想い,,,,指きりげんまん嘘ついたら40口径ピストル乱れ撃ち,,,,,,幸福なのは義務なんです,,僕らはここで逢おう,,NOを空振った愛の中で,今、未来を買い戻せ,「どこに落ちているの?」 「時間ガナイヨ～？」,あなたがくれた この身すべてを,,,,この背中で抱き締めてきた,,来年の今頃には,,,そーやってまた誤魔化して...（もう！）,,,ユラユラユラ ゆらぎを見せてよ,,もっかいジャンプ&ジャンプ （それそれ！）,,,忘れちゃいけないこと以外は どうでもよくなりゃいいのに,,,,,ぼくらの16bit戦争。,海の深さも ワタシのうたも,,君を笑う言葉なんて,,「リンちゃんが魔法少女になったらマジックリンだね」とか声をかけたくて、
,,,もっと一杯舞って頂戴,ポップにセンスを歌おうか,,でもね、アナタだけは忘れないよ,,知らない知らない あの耳鳴りは,,そうよね　私も同じよ,,,,,ブラックロックシューター,,,,,遠方指し示せばバイバイバイ,いつになりゃ大人になれますか,うぉーあいにー　言えるかな,,,,そんな嘘を歌わないで,鳥が泣いてしまわぬ 内にはらへら 一つ二つ三つで また明日,,,ハッピーシンセサイザ 君の 胸の奥まで,,,UP SIDE DOWN,,らば りったん りんだん,,,カゲボウシがそんな僕を見つめていたんだ,,,,大嫌い嫌い嫌いな僕を　どうか忘れないで,,,,,,,,,,イヤイヤ 争いはしない主義,,,この唄で明かしてみようと思うんだよ,年中イキっていこう〜,,,,さあ、幾星霜と宿した想いで あなたの全て求めようか,,,,,幸福なのは義務なんです,,,,,アレしたい病も 欲しがりも,「キラリと冷たく光る鍵…」,見つめ合う あなたと二人,,,あぁ無様な生命よ,たくさんの声を聞きながら,,どんな私が居て どんなキミがいるのかな,,,Get The Last Dance 覚悟はできてるの？,だけど「大丈夫」なんて嘘を覚えて仕舞うの,,キラキラキラ きらめいていてよ,,ネバネバギブアップ （うー！） 1 2 3 で優勝！ （わお！）,,,いまじねぇしょん 刺激で鈍化しちゃって,,,,"「駆け抜けろ,もう残り１分だ。」",,かわらないわ あのときのまま,,僕を汚す言葉なんて,,でもきっと苦笑いしか返ってこないから我慢したい。
,,,カリンカ?マリンカ?弦を弾いて,世界、俯うつむいちゃう前に,,楽しかった時間（トキ）に,当然です！だってわたしは,夕焼けの中に吸い込まれて消えてった,どうだっていい言ことを　嘘って吐いて戻れない,だってもっと愛されたいわ,,,,,見ていてくれる,,,,,天空の城まで僕らを導いてくれ,そもそも大人とは 一体全体何ですか,,,,,,,,,届くようなメロディ 奏でるよ,,,UP SIDE DOWN SIDE UP AND DOWN,は？ は？ は？ は？,れんらんどぅ,,言うならそれは、それはハッピー,,ルカルカ★ナイトフィーバー,,,ごめんね それでも 端っこでいいから座らせて,,夏がこないままの街を今,,この歌に意味はあるの？,,,,,,No No Non Non,,これでおしまいさ,,,,,,ねえ、何光年の広大な旅路で 比翼の恋理を探そうか,,,,,幸せですか？ 義務ですよ？,,No matter how hard it hurts me.,,嗚呼、厭,さぁ、痛いのその向こうへ,,重ねた息と音を響かせ,,,「なんで？」だのと言う前に,同時に泣き出す 君と僕,,,,,,,,,,,,,れりじょん 盲目な先入観で,,,,その言葉ももう聞こえない位に,,ハジメテノオトのまま…,,揺れたあの光はきっといない,,
,,,こんな感情どうしようか?,キュッとしちゃった心こころの音ねをどうぞ。,,刻み付けた　ネギの味は,,,時効なんてやってこない　奪ったように奪われて,ほら私はここにいるよ,,,,,今から始まるの　わたしの物語,,,,,,どなたに伺えばいいんですか,我愛你,,,,信じてたって笑うような,悪鬼羅刹の如く その喉猛らせ、 暴れる蟒蛇の生き血を啜る。,,,,,,LEFT SIDE,,まば りっばっばー ばりっばり,,繰り返しの三十九秒　廻り廻っていたら　見えた、それはラッキー？,,はじけるリズムに合わせて,,,,,あぁ　藍の色　夜明けと蛍,,この詩に意味はないよ,,,,,,ビバ！ ビバ！ ハッピー (chu lu chu chu),,(Just be friends It's time to say goodbye,あなたなら何を願うか,,,,,あの一等星のさんざめく光で あなたとダンスを踊ろうか,,,,,,,I'll never say good bye.,,「そんなわけないや」,,「…みーっつっけた」,,,,求め過ぎた　罪に傅け,見せ合う温かい笑顔,,,,,気まぐれメルシィ,だから だから妄想感傷代償連盟,,離さないでよ！ 眼差しを,,（うあぁー！ ばきゅーん！）,,,変顔のイカス遺影だって あざといとつつかれる,,,,ただ目指していた丘の向こうは,,,,だからどうせ願っていたいのだろう,,(＾ω＾≡＾ω＾) おっおっおっおっ
,,,ちょっと教えてくれないか?,まだまだ忘れないわ。,,今も残っているといいな・・・,世界で一番おひめさま,,,,,,,,,,,,,,おいどうすんだよ もうどうだっていいや,,,,,ハッピーエンドなんて,全ては移ろうので御座います。 今こうしている間にも、様々なものが。,,,つまらない「たてまえ」や ヤな事全部,,,LEFT SIDE RIGHT,はぁ…,ばりり りびりび りすてん,,なんだか不思議と報われないなあ,,嫌なこと何もかも全部忘れて,,,,,,,この歌に罪はあるの？,,,,,,ビバ！ ビバ！ ハッピー (chu lu chu chu),,Just be friends All we gotta do),あなたなら何を望むか,,,,,ほら水金だって地火木土天海も,,,,,幸福なのは義務なんです,,Your presence will always linger in my heart.,,嗚呼、厭,叶わないよ 払ったって,,あなたの初の音 この声聴かせ,,,虚ろな奇跡が　弾けて崩れて,"だからバイバイ ""むかしむかしのきょうのぼく""",,,,,...おあじはいかが？,愛を懐いて理想を号んだ,,僕達はもう 止まらないよ,,（ねぇねぇ、マスター。いいこいいこ！,,,そんなもんだよ,,,,すぐ目の前に,,初めての音に なれましたか？,,歌う あの雨音だって,,
,,,感度良好 524,,,,ちゃんと見ててよね,,,私の心そっと覗いてみませんか,,,,,忘れそうになったら　この歌を,,,,,歌って踊ろうハッピーバースデイ,,,,,,,,,,消してあげるから この音で,,,LEFT RIGHT UP DOWN,寝言は寝て言え ベイビー（ベイビー） ベイビー（ベイビー）,れんだんどぅ,,ただ音を重ねたって　終わりも始まりもやっては来ないな,,,,,,,,,この詩に罪はないよ,,,,,,ポロポロ 涙して,,,軋んだ心が 誰より今を生きているの,,,,,ふたりの銀河で綺羅めいた、星ッ！,,,,,幸福なのは義務なんです,,...wanna see your smile again.,,「わかってくれるでしょ」,全部Lieさ 大嘘だ,「私が主役の Crazy nighT」,オトヒビカセ,,,,,,,,,,行き場のない愚者のメロディー,,魔法が解ける それまで,,今だ！ウナー！それそれ！ふぎゅ～！,,,,,,,,,あなたの 初めての音に,,暮れた あの赤色だって,,疲れて帰ってきたリンちゃんがソファで隣に座って、
,,,フロイト?ケロイド?鍵を叩いて,なんて綺麗な眺めなんでしょうか！,,ボクは　歌う,どこかに行っちゃうよ？,,,欲しいものだけあふれかえっていませんか,,,,,歌うの,,,,,砂漠に林檎の木を植えよう,,,,,,,はて、何の話をしていたかな？,,,,,,YOU AND ME,,やば りんらん てんてだん,,つまりつまり意味は無いよ！,,ルカルカ★ナイトフィーバー,,,交差点 人ごみの真ん中を急ぐサラリーマンが,,,,,,,,,,「そんなに世間は甘くない！」,,Just be friends (Just be friends) It's time to say goodbye,あなたには僕が見えるか？,,,,,,,,,,幸福なのは義務なんです,,,,,どうも39ました もういいよ,,,,,「もう、なんだか良いや」って,,,,,,,再挑戦・転生・テレポーテーション,,繋いでいてよ 手を,,,,,のらりくらり のたうちまわり,,,,息も絶え絶えたどり着いたんだ,,世界のどこでも ワタシはうたう,,いつか君に届く言葉に乗せて,,そのまま肩に寄りかかって寝てしまい、あたたかくなりたい。
,,,全部全部笑っちゃおうぜ,ここから見える風景,,最期、アナタだけに　聴いてほしい曲を,ふいに抱きしめられた,,,まだ別腹よもっともっとぎゅっと詰め込んで,,,,,,,,,,でんぐり返りそんじゃバイバイ,,,,,,逆らってしまってよこんな世界なら,まあ、そんな与太話は終わりにしましょう。 さあ、お手を拝借。,,,何の取り柄も無い 僕に唯一つ,,,,死ぬんじゃねぇぞ お互いにな!!,でんあろ わらば,,そうだね今すぐ飛び降りよう,,私はここに居るから,,,すれ違いざま,,,,＊＊＊＊に意味はあるの？,,,,,,ビバ！,,Just be friends (Just be friends) All we gotta do,あなたには僕が見えるか？,,,,,オー・オ・オー！星間線を絆いで,,,,,幸せですか？ 義務ですよ。,,,,その頭を撃ち抜いて,この紙切れは 僕のもんだ,ナイフ片手にしゃれこうべ,,,,何度もただ泣いたって,,,,,,,何回だって 重ねて逝くんだ,,手を！,,始まるよ！準備はいーい？いっくよー！）,,,じわりじわり 見覚えのない場所に,,,,空を映し出す壁の前に,,それぞれの ハジメテノオトを…,,遠く 遠く 遠く 遠く僕らを連れ去ってみて,,
,,,さっさと踊っていなくなれ,きっと何一つ変わらないから、,,もっと　　歌いたいと願う,急に　そんな　えっ？,,,いっそあなたの居場所までも埋めてしまおうか,,,,,,,,,,あとは誰かが勝手にどうぞ,,,,,,君はここで止まらないで,,,,少しだけど 出来る事,,,ときめく心のモーションは,,るぶるぶるぶるぶ れいえぶ,,,,少しでも視線を逸らしちゃダメダメよ☆,,,今,,,,＊＊＊＊に意味はないよ,,,,,,,,Just be friends (Just be frien〜ds) It's time to say goodbye,それ、あたしの行く末を,,,,,オー・オ・オー！あなたに届け,,,,,,,,,,,ほどよく振り回したら…,,,,終わりすらも　直に薄れる,,,,,,,終わりなき愛の随に さあ,,,,,,,,,,,その向こう白衣の科学者たちは,,,,,,リンちゃんが目を閉じて唇をこちらに向けるので、
,,,チュ チュ,枯れた地面を這うの。,,けれど　それは過ぎた願い,「轢かれる　危ないよ」,,,でもそれじゃ意味ないの,,,,,,,,,,,,,,,,,一つ二つ三つで また明日,,,,,,あなたに伝わりやしないな,ロキロキのロックンロックンロール,ばりったん りんだん,,画面の向こう　落ちていった,,,,,半身で確かに避けたんだ,,,,＊＊＊＊に罪はあるの？,,,,,,,,Just be friends (We should be Just should be) All we gotta do,照らす灯なんだろう？,,,,,オー・オ・オー！宇宙の果てから,,,,,義務なんです 義務ですよ？ 義務なんです 幸福なのは義務なんです,,,,撃ち抜いて,そう、汚い妄想は,,,,,次の次の次に来る,,,,,,,,,ひとつだって残さない,,いつかあの雲のその向こう 何色が待っているのかな,,,感傷 感傷に 身をやつしても,,,,「素晴らしい」と手を打った,,,,アイラ,,しばし動揺して迷って、それを表に出さないように、でこぴんしたい。
,,,,,,,そう言ってそっぽ向くキミ,,,,,,,,,,,,,歌って踊ろうハッピーバースデイ,,,,,,泣いて笑ってよ一等星,,,,心躍らせる 飾らない 言葉,,,呼吸や温度の意味なんて,かき鳴らすエレクトリックギターは,でんらんろ たた たたたた,,逆さまのガール、おとなのせかい。,,ダメダメよ☆,,,今,,,,この歌の意味は…＊＊＊＊,,,,,,,,Just be friends (We should just be friends) It's time to say goodbye,,,,,,オー・オ・オー！あなた 侵光系！,,,,,義務なんです 義務ですよ？ 義務なんです,,,,,汚いお金で 解決させましょう,「楽しくなってきちゃった♡」,,,,次の次の日を,,,,,,,通称：愛情対象年齢,,全てを取り戻すだけさ,,ねぇ 前を向いて踏み出せば 後悔なんてない,,,へっくしょん へっくしょん くしゃみは馬鹿っぽいな,,,,,,,,,,
,,,,ホップ・ステップで踊ろうか,,ここで　お別れだよ,,,,大きな箱より,,,,,,,,,,砂漠に林檎の木を植えよう,,,,,,愛は愛は愛は,,,,電子音で伝えるよ,,,知らない 要らない,Don't Stop! Don't Stop!,とぅとぅ でんやぶ,,それは？,,,,,僕はここに,,,,,,,,,,,,Just be friends,ねえ、あいをさけぶのなら あたしはここにいるよ,,,,,,,,,,,,,,終わんない愛を抱いていたくないの,,,,,,次の次の次も　嘲笑しよう,,,,,,,愛を悪んで守った位相が,,魔法が解ける それまで,,優勝だね！ （ぷぅ！）,,,ぐーすぴー ぐーすぴー 鼻づまりの笛を,,,,疑うよ。,,,,,,町で出会ったリンちゃんはなんとメガネをつけており、
,,,,世界の隅っこでワン・ツー,,ボクの想い　すべて　虚空　消えて,……こっちのが危ないわよ,,,小さな箱に幸せはあるらしい,,,,,,,,,,でんぐり返りそんじゃバイバイ,,,,,,,,,,,,,ねえもっと 近づいて,さあ君の全てを 曝け出してみせろよ,,,,,,,,,,,,ボクはそして気付く,,,,,,,,,ことばがありあまれどなお、このゆめはつづいてく,,,,,ナーナナナーナナナーナナナーナ,,,,,幸せじゃないなら 死ね,,,,もっとちゃんと不安にしてよ,,逃げろ！ 逃げろ！ 一目散に！ 舞台、台詞も忘れてさ,,,,,,,,,,,正しく歪み始めるの,,繋いでいてよ 手を 手を,,,,,合図に 夜が明けてく,,,,,,,,,,声をかけると「普段はコンタクトなんだけどね！」と
